"artist_name","track_name","album_name","danceability","lyric"
"Taylor Swift","the 1","folklore",0.777,"I'm doing good, I'm on some new shit"
"Taylor Swift","the 1","folklore",0.777,"Been saying ""yes"" instead of ""no""I thought I saw you at the bus stop, I didn't though"
"Taylor Swift","the 1","folklore",0.777,"I hit the ground running each night"
"Taylor Swift","the 1","folklore",0.777,"I hit the Sunday matinée"
"Taylor Swift","the 1","folklore",0.777,"You know the greatest films of all time were never made"
"Taylor Swift","the 1","folklore",0.777,"I guess you never know, never know"
"Taylor Swift","the 1","folklore",0.777,"And if you wanted me, you really should've showed"
"Taylor Swift","the 1","folklore",0.777,"And if you never bleed, you're never gonna grow"
"Taylor Swift","the 1","folklore",0.777,"And it's alright now"
"Taylor Swift","the 1","folklore",0.777,"But we were something, don't you think so?"
"Taylor Swift","the 1","folklore",0.777,"Roaring twenties, tossing pennies in the pool"
"Taylor Swift","the 1","folklore",0.777,"And if my wishes came true"
"Taylor Swift","the 1","folklore",0.777,"It would've been you"
"Taylor Swift","the 1","folklore",0.777,"In my defense, I have none"
"Taylor Swift","the 1","folklore",0.777,"For never leaving well enough alone"
"Taylor Swift","the 1","folklore",0.777,"But it would've been fun"
"Taylor Swift","the 1","folklore",0.777,"If you would've been the one"
"Taylor Swift","the 1","folklore",0.777,"(Ooh)"
"Taylor Swift","the 1","folklore",0.777,"I have this dream you're doing cool shit"
"Taylor Swift","the 1","folklore",0.777,"Having adventures on your own"
"Taylor Swift","the 1","folklore",0.777,"You meet some woman on the internet and take her home"
"Taylor Swift","the 1","folklore",0.777,"We never painted by the numbers, baby"
"Taylor Swift","the 1","folklore",0.777,"But we were making it count"
"Taylor Swift","the 1","folklore",0.777,"You know the greatest loves of all time are over now"
"Taylor Swift","the 1","folklore",0.777,"I guess you never know, never know"
"Taylor Swift","the 1","folklore",0.777,"And it's another day waking up alone"
"Taylor Swift","the 1","folklore",0.777,"But we were something, don't you think so?"
"Taylor Swift","the 1","folklore",0.777,"Roaring twenties, tossing pennies in the pool"
"Taylor Swift","the 1","folklore",0.777,"And if my wishes came true"
"Taylor Swift","the 1","folklore",0.777,"It would've been you"
"Taylor Swift","the 1","folklore",0.777,"In my defense, I have none"
"Taylor Swift","the 1","folklore",0.777,"For never leaving well enough alone"
"Taylor Swift","the 1","folklore",0.777,"But it would've been fun"
"Taylor Swift","the 1","folklore",0.777,"If you would've been the one"
"Taylor Swift","the 1","folklore",0.777,"I, I, I persist and resist the temptation to ask you"
"Taylor Swift","the 1","folklore",0.777,"If one thing had been different"
"Taylor Swift","the 1","folklore",0.777,"Would everything be different today?"
"Taylor Swift","the 1","folklore",0.777,"We were something, don't you think so?"
"Taylor Swift","the 1","folklore",0.777,"Rosé flowing with your chosen family"
"Taylor Swift","the 1","folklore",0.777,"And it would've been sweet"
"Taylor Swift","the 1","folklore",0.777,"If it could've been me"
"Taylor Swift","the 1","folklore",0.777,"In my defense, I have none"
"Taylor Swift","the 1","folklore",0.777,"For digging up the grave another time"
"Taylor Swift","the 1","folklore",0.777,"But it would've been fun"
"Taylor Swift","the 1","folklore",0.777,"If you would've been the one"
"Taylor Swift","the 1","folklore",0.777,"(Ooh)"
"Taylor Swift","cardigan","folklore",0.613,"Vintage tee, brand new phone"
"Taylor Swift","cardigan","folklore",0.613,"High heels on cobblestones"
"Taylor Swift","cardigan","folklore",0.613,"When you are young, they assume you know nothing"
"Taylor Swift","cardigan","folklore",0.613,"Sequin smile, black lipstick"
"Taylor Swift","cardigan","folklore",0.613,"Sensual politics"
"Taylor Swift","cardigan","folklore",0.613,"When you are young, they assume you know nothing"
"Taylor Swift","cardigan","folklore",0.613,"But I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Dancin' in your Levi'sDrunk under a streetlight, I"
"Taylor Swift","cardigan","folklore",0.613,"I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Hand under my sweatshirt"
"Taylor Swift","cardigan","folklore",0.613,"Baby, kiss it better, I"
"Taylor Swift","cardigan","folklore",0.613,"And when I felt like I was an old cardigan"
"Taylor Swift","cardigan","folklore",0.613,"Under someone's bed"
"Taylor Swift","cardigan","folklore",0.613,"You put me on and said I was your favorite"
"Taylor Swift","cardigan","folklore",0.613,"A friend to all is a friend to none"
"Taylor Swift","cardigan","folklore",0.613,"Chase two girls, lose the one"
"Taylor Swift","cardigan","folklore",0.613,"When you are young, they assume you know nothing"
"Taylor Swift","cardigan","folklore",0.613,"But I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Playing hide-and-seek and"
"Taylor Swift","cardigan","folklore",0.613,"Giving me your weekends, I"
"Taylor Swift","cardigan","folklore",0.613,"I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Your heartbeat on the High Line"
"Taylor Swift","cardigan","folklore",0.613,"Once in twenty lifetimes, I"
"Taylor Swift","cardigan","folklore",0.613,"And when I felt like I was an old cardigan"
"Taylor Swift","cardigan","folklore",0.613,"Under someone's bed"
"Taylor Swift","cardigan","folklore",0.613,"You put me on and said I was your favorite"
"Taylor Swift","cardigan","folklore",0.613,"To kiss in cars and downtown bars"
"Taylor Swift","cardigan","folklore",0.613,"Was all we needed"
"Taylor Swift","cardigan","folklore",0.613,"You drew stars around my scars"
"Taylor Swift","cardigan","folklore",0.613,"But now I'm bleedin'"
"Taylor Swift","cardigan","folklore",0.613,"'Cause I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Steppin' on the last train"
"Taylor Swift","cardigan","folklore",0.613,"Marked me like a bloodstain, I"
"Taylor Swift","cardigan","folklore",0.613,"I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Tried to change the ending"
"Taylor Swift","cardigan","folklore",0.613,"Peter losing Wendy, I"
"Taylor Swift","cardigan","folklore",0.613,"I knew you"
"Taylor Swift","cardigan","folklore",0.613,"Leavin' like a father"
"Taylor Swift","cardigan","folklore",0.613,"Running like water, IAnd when you are young, they assume you know nothing"
"Taylor Swift","cardigan","folklore",0.613,"But I knew you'd linger like a tattoo kiss"
"Taylor Swift","cardigan","folklore",0.613,"I knew you'd haunt all of my what-ifs"
"Taylor Swift","cardigan","folklore",0.613,"The smell of smoke would hang around this long'Cause I knew everything when I was young"
"Taylor Swift","cardigan","folklore",0.613,"I knew I'd curse you for the longest time"
"Taylor Swift","cardigan","folklore",0.613,"Chasin' shadows in the grocery line"
"Taylor Swift","cardigan","folklore",0.613,"I knew you'd miss me once the thrill expired"
"Taylor Swift","cardigan","folklore",0.613,"And you'd be standin' in my front porch light"
"Taylor Swift","cardigan","folklore",0.613,"And I knew you'd come back to me"
"Taylor Swift","cardigan","folklore",0.613,"You'd come back to me"
"Taylor Swift","cardigan","folklore",0.613,"And you'd come back to me"
"Taylor Swift","cardigan","folklore",0.613,"And you'd come back"
"Taylor Swift","cardigan","folklore",0.613,"And when I felt like I was an old cardigan"
"Taylor Swift","cardigan","folklore",0.613,"Under someone's bed"
"Taylor Swift","cardigan","folklore",0.613,"You put me on and said I was your favorite"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Rebekah rode up on the afternoon train, it was sunny"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Her saltbox house on the coast took her mind off St. Louis"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Bill was the heir to the Standard Oil name and money"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And the town said, ""How did a middle-class divorcée do it?"""
"Taylor Swift","the last great american dynasty","folklore",0.686,"The wedding was charming, if a little gauche"
"Taylor Swift","the last great american dynasty","folklore",0.686,"There's only so far new money goes"
"Taylor Swift","the last great american dynasty","folklore",0.686,"They picked out a home and called it ""Holiday House"""
"Taylor Swift","the last great american dynasty","folklore",0.686,"Their parties were tasteful, if a little loud"
"Taylor Swift","the last great american dynasty","folklore",0.686,"The doctor had told him to settle down"
"Taylor Swift","the last great american dynasty","folklore",0.686,"It must have been her fault his heart gave out"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And they said""There goes the last great American dynasty"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Who knows, if she never showed up, what could've been"
"Taylor Swift","the last great american dynasty","folklore",0.686,"There goes the maddest woman this town has ever seen"
"Taylor Swift","the last great american dynasty","folklore",0.686,"She had a marvelous time ruining everything"""
"Taylor Swift","the last great american dynasty","folklore",0.686,"Rebekah gave up on the Rhode Island set forever"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Flew in all her Bitch Pack friends from the city"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Filled the pool with champagne and swam with the big names"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And blew through the money on the boys and the ballet"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And losing on card game bets with Dalí"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And they said"
"Taylor Swift","the last great american dynasty","folklore",0.686,"""There goes the last great American dynasty"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Who knows, if she never showed up, what could've been"
"Taylor Swift","the last great american dynasty","folklore",0.686,"There goes the most shameless woman this town has ever seen"
"Taylor Swift","the last great american dynasty","folklore",0.686,"She had a marvelous time ruining everything"""
"Taylor Swift","the last great american dynasty","folklore",0.686,"They say she was seen on occasion"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Pacing the rocks, staring out at the midnight sea"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And in a feud with her neighbor"
"Taylor Swift","the last great american dynasty","folklore",0.686,"She stole his dog and dyed it key lime green"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Fifty years is a long time"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Holiday House sat quietly on that beach"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Free of women with madness, their men and bad habits"
"Taylor Swift","the last great american dynasty","folklore",0.686,"And then it was bought by me"
"Taylor Swift","the last great american dynasty","folklore",0.686,"Who knows, if I never showed up, what could've been"
"Taylor Swift","the last great american dynasty","folklore",0.686,"There goes the loudest woman this town has ever seen"
"Taylor Swift","the last great american dynasty","folklore",0.686,"I had a marvelous time ruining everything"
"Taylor Swift","the last great american dynasty","folklore",0.686,"I had a marvelous time ruining everything"
"Taylor Swift","the last great american dynasty","folklore",0.686,"A marvelous time ruining everything"
"Taylor Swift","the last great american dynasty","folklore",0.686,"A marvelous time"
"Taylor Swift","the last great american dynasty","folklore",0.686,"I had a marvelous time"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I can see you standing, honey"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"With his arms around your body"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Laughin', but the joke's not funny at all"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"And it took you five whole minutes"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"To pack us up and leave me with it"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Holdin' all this love out here in the hall"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"And I didn't like the ending"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You're not my homeland anymore"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So what am I defending now?"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You were my town, now I'm in exile, seein' you out"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Ooh, ooh, ooh"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I can see you starin', honey"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Like he's just your understudy"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Like you'd get your knuckles bloody for me"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Second, third, and hundredth chances"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Balancin' on breaking branches"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Those eyes add insult to injury"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"And I didn't like the ending"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I'm not your problem anymore"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So who am I offending now?"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You were my crown, now I'm in exile, seein' you out"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So I'm leaving out the side door"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So step right out, there is no amount"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Of crying I can do for you"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"All this time"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"We always walked a very thin line"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You didn't even hear me out (You didn't even hear me out)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You never gave a warning sign (I gave so many signs)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"All this time"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I never learned to read your mind (Never learned to read my mind)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I couldn't turn things around (You never turned things around)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"'Cause you never gave a warning sign (I gave so many signs)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So many signs, so many signs"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You didn't even see the signs"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"And I didn't like the ending"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You're not my homeland anymore"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So what am I defending now?"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You were my town, now I'm in exile, seein' you out"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I think I've seen this film before"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So I'm leavin' out the side door"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"So step right out, there is no amount"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Of crying I can do for you"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"All this time"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"We always walked a very thin line"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You didn't even hear me out (Didn't even hear me out)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You never gave a warning sign (I gave so many signs)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"All this time"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I never learned to read your mind (Never learned to read my mind)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"I couldn't turn things around (You never turned things around)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"'Cause you never gave a warning sign (I gave so many signs)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You never gave a warning sign (All this time)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"(So many times) I never learned to read your mind"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"(So many signs) I couldn't turn things around (I couldn't turn things around)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"'Cause you never gave a warning sign (You never gave a warning sign)"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"You never gave a warning sign"
"Taylor Swift","exile (feat. Bon Iver)","folklore",0.298,"Ah, ah"
"Taylor Swift","my tears ricochet","folklore",0.456,"We gather here, we line up, weepin' in a sunlit room"
"Taylor Swift","my tears ricochet","folklore",0.456,"And if I'm on fire, you'll be made of ashes, too"
"Taylor Swift","my tears ricochet","folklore",0.456,"Even on my worst day, did I deserve, babe"
"Taylor Swift","my tears ricochet","folklore",0.456,"All the hell you gave me?'Cause I loved you, I swear I loved you"
"Taylor Swift","my tears ricochet","folklore",0.456,"'Til my dying day"
"Taylor Swift","my tears ricochet","folklore",0.456,"I didn't have it in myself to go with grace"
"Taylor Swift","my tears ricochet","folklore",0.456,"And you're the hero flying around, saving face"
"Taylor Swift","my tears ricochet","folklore",0.456,"And if I'm dead to you, why are you at the wake?"
"Taylor Swift","my tears ricochet","folklore",0.456,"Cursing my name, wishing I stayed"
"Taylor Swift","my tears ricochet","folklore",0.456,"Look at how my tears ricochet"
"Taylor Swift","my tears ricochet","folklore",0.456,"We gather stones, never knowing what they'll mean"
"Taylor Swift","my tears ricochet","folklore",0.456,"Some to throw, some to make a diamond ring"
"Taylor Swift","my tears ricochet","folklore",0.456,"You know I didn't want to have to haunt you"
"Taylor Swift","my tears ricochet","folklore",0.456,"But what a ghostly scene"
"Taylor Swift","my tears ricochet","folklore",0.456,"You wear the same jewels that I gave you"
"Taylor Swift","my tears ricochet","folklore",0.456,"As you bury me"
"Taylor Swift","my tears ricochet","folklore",0.456,"I didn't have it in myself to go with grace'Cause when I'd fight, you used to tell me I was brave"
"Taylor Swift","my tears ricochet","folklore",0.456,"And if I'm dead to you, why are you at the wake?"
"Taylor Swift","my tears ricochet","folklore",0.456,"Cursing my name, wishing I stayed"
"Taylor Swift","my tears ricochet","folklore",0.456,"Look at how my tears ricochet"
"Taylor Swift","my tears ricochet","folklore",0.456,"And I can go anywhere I want"
"Taylor Swift","my tears ricochet","folklore",0.456,"Anywhere I want, just not home"
"Taylor Swift","my tears ricochet","folklore",0.456,"And you can aim for my heart, go for blood"
"Taylor Swift","my tears ricochet","folklore",0.456,"But you would still miss me in your bones"
"Taylor Swift","my tears ricochet","folklore",0.456,"And I still talk to you (When I'm screaming at the sky)"
"Taylor Swift","my tears ricochet","folklore",0.456,"And when you can't sleep at night (You hear my stolen lullabies)"
"Taylor Swift","my tears ricochet","folklore",0.456,"I didn't have it in myself to go with grace"
"Taylor Swift","my tears ricochet","folklore",0.456,"And so the battleships will sink beneath the waves"
"Taylor Swift","my tears ricochet","folklore",0.456,"You had to kill me, but it killed you just the same"
"Taylor Swift","my tears ricochet","folklore",0.456,"Cursing my name, wishing I stayed"
"Taylor Swift","my tears ricochet","folklore",0.456,"You turned into your worst fears"
"Taylor Swift","my tears ricochet","folklore",0.456,"And you're tossing out blame, drunk on this pain"
"Taylor Swift","my tears ricochet","folklore",0.456,"Crossing out the good years"
"Taylor Swift","my tears ricochet","folklore",0.456,"And you're cursing my name, wishing I stayed"
"Taylor Swift","my tears ricochet","folklore",0.456,"Look at how my tears ricochet"
"Taylor Swift","mirrorball","folklore",0.553,NA
"Taylor Swift","seven","folklore",0.596,NA
"Taylor Swift","august","folklore",0.532,"Salt air, and the rust on your door"
"Taylor Swift","august","folklore",0.532,"I never needed anything more"
"Taylor Swift","august","folklore",0.532,"Whispers of ""Are you sure?"""
"Taylor Swift","august","folklore",0.532,"""Never have I ever before"""
"Taylor Swift","august","folklore",0.532,"But I can see us lost in the memory"
"Taylor Swift","august","folklore",0.532,"August slipped away into a moment in time'Cause it was never mine"
"Taylor Swift","august","folklore",0.532,"And I can see us twisted in bedsheets"
"Taylor Swift","august","folklore",0.532,"August sipped away like a bottle of wine'Cause you were never mine"
"Taylor Swift","august","folklore",0.532,"Your back beneath the sun"
"Taylor Swift","august","folklore",0.532,"Wishin' I could write my name on it"
"Taylor Swift","august","folklore",0.532,"Will you call when you're back at school?"
"Taylor Swift","august","folklore",0.532,"I remember thinkin' I had you"
"Taylor Swift","august","folklore",0.532,"But I can see us lost in the memory"
"Taylor Swift","august","folklore",0.532,"August slipped away into a moment in time'Cause it was never mine"
"Taylor Swift","august","folklore",0.532,"And I can see us twisted in bedsheets"
"Taylor Swift","august","folklore",0.532,"August sipped away like a bottle of wine'Cause you were never mine"
"Taylor Swift","august","folklore",0.532,"Back when we were still changin' for the better"
"Taylor Swift","august","folklore",0.532,"Wanting was enough"
"Taylor Swift","august","folklore",0.532,"For me, it was enough"
"Taylor Swift","august","folklore",0.532,"To live for the hope of it all"
"Taylor Swift","august","folklore",0.532,"Cancel plans just in case you'd call"
"Taylor Swift","august","folklore",0.532,"And say, ""Meet me behind the mall""So much for summer love and saying ""us"""
"Taylor Swift","august","folklore",0.532,"'Cause you weren't mine to lose"
"Taylor Swift","august","folklore",0.532,"You weren't mine to lose, no"
"Taylor Swift","august","folklore",0.532,"But I can see us lost in the memory"
"Taylor Swift","august","folklore",0.532,"August slipped away into a moment in time'Cause it was never mine"
"Taylor Swift","august","folklore",0.532,"And I can see us twisted in bedsheets"
"Taylor Swift","august","folklore",0.532,"August sipped away like a bottle of wine'Cause you were never mine"
"Taylor Swift","august","folklore",0.532,"'Cause you were never mine"
"Taylor Swift","august","folklore",0.532,"Never mine"
"Taylor Swift","august","folklore",0.532,"But do you remember?"
"Taylor Swift","august","folklore",0.532,"Remember when I pulled up and said ""Get in the car"""
"Taylor Swift","august","folklore",0.532,"And then canceled my plans just in case you'd call?"
"Taylor Swift","august","folklore",0.532,"Back when I was livin' for the hope of it all, for the hope of it all"
"Taylor Swift","august","folklore",0.532,"""Meet me behind the mall"""
"Taylor Swift","august","folklore",0.532,"(Remember when I pulled up and said ""Get in the car"")"
"Taylor Swift","august","folklore",0.532,"(And then canceled my plans just in case you'd call?)"
"Taylor Swift","august","folklore",0.532,"(Back when I was livin' for the hope of it all, for the hope of it all)"
"Taylor Swift","august","folklore",0.532,"(""Meet me behind the mall"")"
"Taylor Swift","august","folklore",0.532,"Remember when I pulled up and said ""Get in the car"""
"Taylor Swift","august","folklore",0.532,"And then canceled my plans just in case you'd call?"
"Taylor Swift","august","folklore",0.532,"Back when I was livin' for the hope of it all (For the hope of it all)"
"Taylor Swift","august","folklore",0.532,"For the hope of it all, for the hope of it all"
"Taylor Swift","august","folklore",0.532,"(For the hope of it all, for the hope of it all)"
"Taylor Swift","this is me trying","folklore",0.515,"I've been having a hard time adjusting"
"Taylor Swift","this is me trying","folklore",0.515,"I had the shiniest wheels, now they're rusting"
"Taylor Swift","this is me trying","folklore",0.515,"I didn't know if you'd care if I came back"
"Taylor Swift","this is me trying","folklore",0.515,"I have a lot of regrets about that"
"Taylor Swift","this is me trying","folklore",0.515,"Pulled the car off the road to the lookout"
"Taylor Swift","this is me trying","folklore",0.515,"Could've followed my fears all the way down"
"Taylor Swift","this is me trying","folklore",0.515,"And maybe I don't quite know what to say"
"Taylor Swift","this is me trying","folklore",0.515,"But I'm here in your doorway"
"Taylor Swift","this is me trying","folklore",0.515,"I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"They told me all of my cages were mental"
"Taylor Swift","this is me trying","folklore",0.515,"So I got wasted like all my potential"
"Taylor Swift","this is me trying","folklore",0.515,"And my words shoot to kill when I'm mad"
"Taylor Swift","this is me trying","folklore",0.515,"I have a lot of regrets about that"
"Taylor Swift","this is me trying","folklore",0.515,"I was so ahead of the curve, the curve became a sphere"
"Taylor Swift","this is me trying","folklore",0.515,"Fell behind all my classmates and I ended up here"
"Taylor Swift","this is me trying","folklore",0.515,"Pouring out my heart to a stranger"
"Taylor Swift","this is me trying","folklore",0.515,"But I didn't pour the whiskey"
"Taylor Swift","this is me trying","folklore",0.515,"I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"At least I'm trying"
"Taylor Swift","this is me trying","folklore",0.515,"And it's hard to be at a party when I feel like an open wound"
"Taylor Swift","this is me trying","folklore",0.515,"It's hard to be anywhere these days when all I want is you"
"Taylor Swift","this is me trying","folklore",0.515,"You're a flashback in a film reel on the one screen in my town"
"Taylor Swift","this is me trying","folklore",0.515,"And I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"(And maybe I don't quite know what to say)"
"Taylor Swift","this is me trying","folklore",0.515,"I just wanted you to know that this is me trying"
"Taylor Swift","this is me trying","folklore",0.515,"At least I'm trying"
"Taylor Swift","illicit affairs","folklore",0.559,"Make sure nobody sees you leave"
"Taylor Swift","illicit affairs","folklore",0.559,"Hood over your head, keep your eyes down"
"Taylor Swift","illicit affairs","folklore",0.559,"Tell your friends you're out for a run"
"Taylor Swift","illicit affairs","folklore",0.559,"You'll be flushed when you return"
"Taylor Swift","illicit affairs","folklore",0.559,"Take the road less traveled by"
"Taylor Swift","illicit affairs","folklore",0.559,"Tell yourself you can always stop"
"Taylor Swift","illicit affairs","folklore",0.559,"What started in beautiful rooms"
"Taylor Swift","illicit affairs","folklore",0.559,"Ends with meetings in parking lots"
"Taylor Swift","illicit affairs","folklore",0.559,"And that's the thing about illicit affairs"
"Taylor Swift","illicit affairs","folklore",0.559,"And clandestine meetings and longing stares"
"Taylor Swift","illicit affairs","folklore",0.559,"It's born from just one single glance"
"Taylor Swift","illicit affairs","folklore",0.559,"But it dies and it dies and it dies"
"Taylor Swift","illicit affairs","folklore",0.559,"A million little times"
"Taylor Swift","illicit affairs","folklore",0.559,"Leave the perfume on the shelf"
"Taylor Swift","illicit affairs","folklore",0.559,"That you picked out just for him"
"Taylor Swift","illicit affairs","folklore",0.559,"So you leave no trace behind"
"Taylor Swift","illicit affairs","folklore",0.559,"Like you don't even exist"
"Taylor Swift","illicit affairs","folklore",0.559,"Take the words for what they are"
"Taylor Swift","illicit affairs","folklore",0.559,"A dwindling, mercurial high"
"Taylor Swift","illicit affairs","folklore",0.559,"A drug that only worked"
"Taylor Swift","illicit affairs","folklore",0.559,"The first few hundred times"
"Taylor Swift","illicit affairs","folklore",0.559,"And that's the thing about illicit affairs"
"Taylor Swift","illicit affairs","folklore",0.559,"And clandestine meetings and stolen stares"
"Taylor Swift","illicit affairs","folklore",0.559,"They show their truth one single time"
"Taylor Swift","illicit affairs","folklore",0.559,"But they lie and they lie and they lie"
"Taylor Swift","illicit affairs","folklore",0.559,"A million little times"
"Taylor Swift","illicit affairs","folklore",0.559,"And you wanna scream"
"Taylor Swift","illicit affairs","folklore",0.559,"Don't call me ""kid,"" don't call me ""baby""Look at this godforsaken mess that you made me"
"Taylor Swift","illicit affairs","folklore",0.559,"You showed me colors you know I can't see with anyone else"
"Taylor Swift","illicit affairs","folklore",0.559,"Don't call me ""kid,"" don't call me ""baby"""
"Taylor Swift","illicit affairs","folklore",0.559,"Look at this idiotic fool that you made me"
"Taylor Swift","illicit affairs","folklore",0.559,"You taught me a secret language I can't speak with anyone else"
"Taylor Swift","illicit affairs","folklore",0.559,"And you know damn well"
"Taylor Swift","illicit affairs","folklore",0.559,"For you, I would ruin myself"
"Taylor Swift","illicit affairs","folklore",0.559,"A million little times"
"Taylor Swift","invisible string","folklore",0.653,"Green was the color of the grass"
"Taylor Swift","invisible string","folklore",0.653,"Where I used to read at Centennial Park"
"Taylor Swift","invisible string","folklore",0.653,"I used to think I would meet somebody there"
"Taylor Swift","invisible string","folklore",0.653,"Teal was the color of your shirt"
"Taylor Swift","invisible string","folklore",0.653,"When you were sixteen at the yogurt shop"
"Taylor Swift","invisible string","folklore",0.653,"You used to work at to make a little money"
"Taylor Swift","invisible string","folklore",0.653,"Time, curious time"
"Taylor Swift","invisible string","folklore",0.653,"Gave me no compasses, gave me no signs"
"Taylor Swift","invisible string","folklore",0.653,"Were there clues I didn't see?"
"Taylor Swift","invisible string","folklore",0.653,"And isn't it just so pretty to think"
"Taylor Swift","invisible string","folklore",0.653,"All along there was some"
